raw_brand,raw_variant,raw_plan_name,raw_campaign_name,market,concatenate_for_plans,concatenate_for_budgets,category,subcategory,brand_clean,brand_type,variant,status,notes,added_by,added_at
KOFF LD,Long Drink,FI-KOFF LD-2025-02-Campaign-Tropical launch,Koff LD Tropical launch w12-16,Finland,KOFF LD_Long Drink_FI-KOFF LD-2025-02-Campaign-Tropical launch_Koff LD Tropical launch w12-16_Finland,Finland_KOFF LD,Beyond Beer,Beyond Beer,Koff Long Drink,Other,Brand range,,corrected brand,dentsu,
KOFF LD,Long Drink,FI-KOFF LD-2025-02-Campaign-Tropical launch,Koff LD Tropical launch w12-17,Finland,KOFF LD_Long Drink_FI-KOFF LD-2025-02-Campaign-Tropical launch_Koff LD Tropical launch w12-17_Finland,Finland_KOFF LD,Beyond Beer,Beyond Beer,Koff Long Drink,Other,Brand range,,corrected brand,dentsu,
Koff Long Drink,,,,Finland,Koff Long Drink____Finland,Finland_Koff Long Drink,Beyond Beer,Beyond Beer,Koff Long Drink,Other,Brand range,,,dentsu,
Kul Ice,Lager,AZ-Kul Ice-2024-08-Campaign-Support NPD,Support NPD,Azerbaijan,Kul Ice_Lager_AZ-Kul Ice-2024-08-Campaign-Support NPD_Support NPD_Azerbaijan,Azerbaijan_Kul Ice,Beyond Beer,Beyond Beer,Kul Ice,Other,Kul Ice,,new brand,dentsu,
Kul Ice,Lager,AZ-Kul Ice-2025-04-Campaign-Kul Ice_Teaser,Kul Ice_Teaser,Azerbaijan,Kul Ice_Lager_AZ-Kul Ice-2025-04-Campaign-Kul Ice_Teaser_Kul Ice_Teaser_Azerbaijan,Azerbaijan_Kul Ice,Beyond Beer,Beyond Beer,Kul Ice,Other,Kul Ice,,new brand,dentsu,
Kul Ice,Lager,AZ-Kul Ice-2025-05-Campaign-Kul Ice_Lottery,Kul Ice_Lottery,Azerbaijan,Kul Ice_Lager_AZ-Kul Ice-2025-05-Campaign-Kul Ice_Lottery_Kul Ice_Lottery_Azerbaijan,Azerbaijan_Kul Ice,Beyond Beer,Beyond Beer,Kul Ice,Other,Kul Ice,,new brand,dentsu,
Kul Ice,Lager,AZ-Kul Ice-2025-05-Campaign-Kul Ice_Main,Kul Ice_Main,Azerbaijan,Kul Ice_Lager_AZ-Kul Ice-2025-05-Campaign-Kul Ice_Main_Kul Ice_Main_Azerbaijan,Azerbaijan_Kul Ice,Beyond Beer,Beyond Beer,Kul Ice,Other,Kul Ice,,new brand,dentsu,
Kul Ice,Lager,AZ-Kul Ice-2025-06-Campaign-Kul Ice_Main,Kul Ice_Main,Azerbaijan,Kul Ice_Lager_AZ-Kul Ice-2025-06-Campaign-Kul Ice_Main_Kul Ice_Main_Azerbaijan,Azerbaijan_Kul Ice,Beyond Beer,Beyond Beer,Kul Ice,Other,Kul Ice,,new brand,dentsu,
Kul Ice,Lager,AZ-Kul Ice-2025-08-Campaign-Kul Ice_Main,Kul Ice_Main,Azerbaijan,Kul Ice_Lager_AZ-Kul Ice-2025-08-Campaign-Kul Ice_Main_Kul Ice_Main_Azerbaijan,Azerbaijan_Kul Ice,Beyond Beer,Beyond Beer,Kul Ice,Other,Kul Ice,,new brand,dentsu,
Kvas Taras,Alkoholfrei,UA-Kvas Taras-2025-06-Campaign-Flower Power,Flower Power,Ukraine,Kvas Taras_Alkoholfrei_UA-Kvas Taras-2025-06-Campaign-Flower Power_Flower Power_Ukraine,Ukraine_Kvas Taras,AFB (alcohol free brews),AFB Beer,Kvas Taras,Other,Brand range,,cleaned variant,dentsu,
Kvas Taras,Alkoholfrei,UA-Kvas Taras-2025-06-Campaign-Flower Power,Flower Power(Kyivstar TV),Ukraine,Kvas Taras_Alkoholfrei_UA-Kvas Taras-2025-06-Campaign-Flower Power_Flower Power(Kyivstar TV)_Ukraine,Ukraine_Kvas Taras,AFB (alcohol free brews),AFB Beer,Kvas Taras,Other,Brand range,,cleaned variant,dentsu,
Kvas Taras,Alkoholfrei,UA-Kvas Taras-2025-06-Campaign-Flower Power,Flower Power(Vidzone),Ukraine,Kvas Taras_Alkoholfrei_UA-Kvas Taras-2025-06-Campaign-Flower Power_Flower Power(Vidzone)_Ukraine,Ukraine_Kvas Taras,AFB (alcohol free brews),AFB Beer,Kvas Taras,Other,Brand range,,cleaned variant,dentsu,
Kvas Taras,Flower Power,UA-Kvas Taras-2024-05-Campaign-Flower Power,Flower   Power,Ukraine,Kvas Taras_Flower Power_UA-Kvas Taras-2024-05-Campaign-Flower Power_Flower   Power_Ukraine,Ukraine_Kvas Taras,AFB (alcohol free brews),AFB Beer,Kvas Taras,Other,Flower Power,,,carlsberg,January 06 2025
Kvas Taras,Flower Power,UA-Kvas Taras-2024-05-Campaign-Flower Power,Flower Power,Ukraine,Kvas Taras_Flower Power_UA-Kvas Taras-2024-05-Campaign-Flower Power_Flower Power_Ukraine,Ukraine_Kvas Taras,AFB (alcohol free brews),AFB Beer,Kvas Taras,Other,Flower Power,,,carlsberg,January 06 2025
La Bête,Blonde,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_OOH_BURST1_2024,France,La Bête_Blonde_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_OOH_BURST1_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Blonde,,new variant,dentsu,
La Bête,Blonde,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_OOH_BURST2_2024,France,La Bête_Blonde_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_OOH_BURST2_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Blonde,,new variant,dentsu,
La Bête,Blonde,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_OOH_BURST3_2024,France,La Bête_Blonde_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_OOH_BURST3_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Blonde,,new variant,dentsu,
La Bête,Blonde,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_OOH_DOOH INSTORE_2024,France,La Bête_Blonde_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_OOH_DOOH INSTORE_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Blonde,,new variant,dentsu,
La Bête,Blonde,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_OOH_IMPACT Global Deal,France,La Bête_Blonde_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_OOH_IMPACT Global Deal_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Blonde,,new variant,dentsu,
La Bête,Brand Range,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,VAGUE S.10 - DOOH METRO + GARES (Merc au Sam) - 18h-00h,France,La Bête_Brand Range_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_VAGUE S.10 - DOOH METRO + GARES (Merc au Sam) - 18h-00h_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Brand range,,,carlsberg,January 06 2025
La Bête,Brand Range,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,VAGUE S.10 - MAJOR 2 ENTRY HORS PARIS,France,La Bête_Brand Range_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_VAGUE S.10 - MAJOR 2 ENTRY HORS PARIS_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Brand range,,,carlsberg,January 06 2025
La Bête,Brand Range,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,VAGUE S.10 -DOOH STREET - Paris + Top 6 student cities (Focus bars/universités) 3 jours,France,La Bête_Brand Range_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_VAGUE S.10 -DOOH STREET - Paris + Top 6 student cities (Focus bars/universités) 3 jours_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Brand range,,,carlsberg,January 06 2025
La Bête,Brand Range,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,VAGUE S.12 - DOOH METRO + GARES (Merc au Sam) - 18h-00h,France,La Bête_Brand Range_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_VAGUE S.12 - DOOH METRO + GARES (Merc au Sam) - 18h-00h_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Brand range,,,carlsberg,January 06 2025
La Bête,Brand Range,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,VAGUE S.12 - DOOH STREET - Paris + Top 6 student cities (Focus bars/universités),France,La Bête_Brand Range_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_VAGUE S.12 - DOOH STREET - Paris + Top 6 student cities (Focus bars/universités)_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Brand range,,,carlsberg,January 06 2025
La Bête,Brand Range,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,VAGUE S.12 - MAJOR 2 ENTRY HORS PARIS,France,La Bête_Brand Range_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_VAGUE S.12 - MAJOR 2 ENTRY HORS PARIS_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Brand range,,,carlsberg,January 06 2025
La Bête,Brand Range,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,VAGUE S.44 - DOOH METRO + GARES (Merc au Sam) - 18h-00h,France,La Bête_Brand Range_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_VAGUE S.44 - DOOH METRO + GARES (Merc au Sam) - 18h-00h_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Brand range,,,carlsberg,January 06 2025
La Bête,Brand Range,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,VAGUE S.44 - DOOH STREET - Paris + Top 6 student cities (Focus bars/universités),France,La Bête_Brand Range_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_VAGUE S.44 - DOOH STREET - Paris + Top 6 student cities (Focus bars/universités)_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Brand range,,,carlsberg,January 06 2025
La Bête,Brand Range,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,VAGUE S.44 - MAJOR 2 ENTRY HORS PARIS,France,La Bête_Brand Range_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_VAGUE S.44 - MAJOR 2 ENTRY HORS PARIS_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Brand range,,,carlsberg,January 06 2025
La Bête,Brand Range,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,VAGUE S.6 - MAJOR 2 ENTRY HORS PARIS,France,La Bête_Brand Range_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_VAGUE S.6 - MAJOR 2 ENTRY HORS PARIS_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Brand range,,,carlsberg,January 06 2025
La Bête,Brand Range,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,VAGUE S.6 -DOOH Metro (18h-00h) + Gares (17h-00h) 4 jours,France,La Bête_Brand Range_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_VAGUE S.6 -DOOH Metro (18h-00h) + Gares (17h-00h) 4 jours_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Brand range,,,carlsberg,January 06 2025
La Bête,Brand Range,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,VAGUE S.6 -DOOH STREET - Paris + Top 6 student cities (Focus bars/universités) 3 jours,France,La Bête_Brand Range_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_VAGUE S.6 -DOOH STREET - Paris + Top 6 student cities (Focus bars/universités) 3 jours_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,Brand range,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_SOCIAL_ANNUAL_ONGOING_H1_META_2024,France,La Bête_La Bête_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_SOCIAL_ANNUAL_ONGOING_H1_META_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_SOCIAL_ANNUAL_ONGOING_H2_META_2024,France,La Bête_La Bête_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_SOCIAL_ANNUAL_ONGOING_H2_META_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_SOCIAL_BURST1_META_2024,France,La Bête_La Bête_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_SOCIAL_BURST1_META_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_SOCIAL_BURST1_SNAPCHAT_2024,France,La Bête_La Bête_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_SOCIAL_BURST1_SNAPCHAT_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_SOCIAL_BURST1_VIDEO META_2024,France,La Bête_La Bête_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_SOCIAL_BURST1_VIDEO META_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_SOCIAL_BURST1_VIDEO SNAPCHAT_2024,France,La Bête_La Bête_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_SOCIAL_BURST1_VIDEO SNAPCHAT_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_SOCIAL_BURST2_HALLOWEEN_META_2024,France,La Bête_La Bête_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_SOCIAL_BURST2_HALLOWEEN_META_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_SOCIAL_FAKE OOH_BURST1_META_2024,France,La Bête_La Bête_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_SOCIAL_FAKE OOH_BURST1_META_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_SOCIAL_FAKE OOH_BURST1_SNAPCHAT_2024,France,La Bête_La Bête_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_SOCIAL_FAKE OOH_BURST1_SNAPCHAT_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_VOL_BURST1_2024,France,La Bête_La Bête_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_VOL_BURST1_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,FRANCE_LA BETE_VOL_BURST2_2024,France,La Bête_La Bête_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_FRANCE_LA BETE_VOL_BURST2_2024_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2024-01-Campaign-La Bete GENERIQUE,LA BETE_OPS_Secret_Media,France,La Bête_La Bête_FR-La Bete-2024-01-Campaign-La Bete GENERIQUE_LA BETE_OPS_Secret_Media_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,BKSA_CARLSBERG_SOIREES TANIERES_DISPLAY_2025,France,La Bête_La Bête_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_BKSA_CARLSBERG_SOIREES TANIERES_DISPLAY_2025_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,BKSA_LABETE_S1_2025,France,La Bête_La Bête_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_BKSA_LABETE_S1_2025_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,La Bête,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,BKSA_LABETE_S2_2025,France,La Bête_La Bête_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_BKSA_LABETE_S2_2025_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,,carlsberg,January 06 2025
La Bête,Premium,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,CARLSBERG_LA BETE_Burst 1,France,La Bête_Premium_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_CARLSBERG_LA BETE_Burst 1_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,cleaned variant,dentsu,
La Bête,Premium,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,LA BETE_SEA campaign,France,La Bête_Premium_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_LA BETE_SEA campaign_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,cleaned variant,dentsu,
La Bête,Premium,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,LaBete_Instagram_Soirées Tanières,France,La Bête_Premium_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_LaBete_Instagram_Soirées Tanières_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,cleaned variant,dentsu,
La Bête,Premium,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,LaBete_Snapchat_Burst 1_Reservation_Commercials,France,La Bête_Premium_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_LaBete_Snapchat_Burst 1_Reservation_Commercials_France,France_La Bête,Beer ,Premium Beer,La Bête,Other,La Bête,,cleaned variant,dentsu,
Laker,Lager,CA-Laker-2024-05-Campaign-Laker,FY24 Laker,Canada,Laker_Lager_CA-Laker-2024-05-Campaign-Laker_FY24 Laker_Canada,Canada_Laker,Beer ,Core Beer,Laker,LPB,Lager,,,carlsberg,January 06 2025
Laker,Lager,CA-Laker-2025-03-Campaign-Laker,FY25_Laker,Canada,Laker_Lager_CA-Laker-2025-03-Campaign-Laker_FY25_Laker_Canada,Canada_Laker,Beer ,Core Beer,Laker,LPB,Lager,,,carlsberg,January 06 2025
Landshark,Lager,CA-Landshark-2024-05-Campaign-LandShark,FY24_LandShark,Canada,Landshark_Lager_CA-Landshark-2024-05-Campaign-LandShark_FY24_LandShark_Canada,Canada_Landshark,Beer ,Core Beer,Landshark,LPB,Lager,,,carlsberg,January 06 2025
Landshark,Lager,CA-LandShark-2025-05-Campaign-LandShark,FY25_LandShark,Canada,Landshark_Lager_CA-LandShark-2025-05-Campaign-LandShark_FY25_LandShark_Canada,Canada_Landshark,Beer ,Core Beer,Landshark,LPB,Lager,,,carlsberg,January 06 2025
LAV,Brand Range,SR-LAV-2025-03-Campaign-LAV Nagradna igra,SR-LAV-2025-03-Campaign-LAV Nagradna igra,Serbia,LAV_Brand Range_SR-LAV-2025-03-Campaign-LAV Nagradna igra_SR-LAV-2025-03-Campaign-LAV Nagradna igra_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Brand range,,,carlsberg,January 06 2025
LAV,Core,BA-LAV-2024-04-Campaign-LAV,LAV,Bosnia and Herzegovina,LAV_Core_BA-LAV-2024-04-Campaign-LAV_LAV_Bosnia and Herzegovina,Bosnia and Herzegovina_LAV,Beer ,Core Beer,LAV,LPB,Premium,,cleaned variant,dentsu,
LAV,Premium,BA-LAV-2024-04-Campaign-LAV,LAV,Bosnia and Herzegovina,LAV_Premium_BA-LAV-2024-04-Campaign-LAV_LAV_Bosnia and Herzegovina,Bosnia and Herzegovina_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,BA-LAV-2025-04-Campaign-LAV,LAV,Bosnia and Herzegovina,LAV_Premium_BA-LAV-2025-04-Campaign-LAV_LAV_Bosnia and Herzegovina,Bosnia and Herzegovina_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,dentsu,
LAV,Premium,ME-LAV-2025-04-Campaign-LAVPremium,LAV Premium,Montenegro,LAV_Premium_ME-LAV-2025-04-Campaign-LAVPremium_LAV Premium_Montenegro,Montenegro_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2024-01-Campaign-Social-AlwaysOn-Jan-July,Social April,Serbia,LAV_Premium_SR-LAV-2024-01-Campaign-Social-AlwaysOn-Jan-July_Social April_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2024-01-Campaign-Social-AlwaysOn-Jan-July,Social February,Serbia,LAV_Premium_SR-LAV-2024-01-Campaign-Social-AlwaysOn-Jan-July_Social February_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2024-01-Campaign-Social-AlwaysOn-Jan-July,Social January,Serbia,LAV_Premium_SR-LAV-2024-01-Campaign-Social-AlwaysOn-Jan-July_Social January_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2024-01-Campaign-Social-AlwaysOn-Jan-July,Social July,Serbia,LAV_Premium_SR-LAV-2024-01-Campaign-Social-AlwaysOn-Jan-July_Social July_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2024-01-Campaign-Social-AlwaysOn-Jan-July,Social June,Serbia,LAV_Premium_SR-LAV-2024-01-Campaign-Social-AlwaysOn-Jan-July_Social June_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2024-01-Campaign-Social-AlwaysOn-Jan-July,Social March,Serbia,LAV_Premium_SR-LAV-2024-01-Campaign-Social-AlwaysOn-Jan-July_Social March_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2024-01-Campaign-Social-AlwaysOn-Jan-July,Social May,Serbia,LAV_Premium_SR-LAV-2024-01-Campaign-Social-AlwaysOn-Jan-July_Social May_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2024-03-Campaign-LAV Premium reminder,SR-LAV-2024-03-Campaign-LAV Premium reminder,Serbia,LAV_Premium_SR-LAV-2024-03-Campaign-LAV Premium reminder_SR-LAV-2024-03-Campaign-LAV Premium reminder_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2024-04-Campaign-LAV NCP,LAV NCP,Serbia,LAV_Premium_SR-LAV-2024-04-Campaign-LAV NCP_LAV NCP_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2024-04-Campaign-LAV NCP,SR-LAV-2024-04-Campaign-LAV NCP,Serbia,LAV_Premium_SR-LAV-2024-04-Campaign-LAV NCP_SR-LAV-2024-04-Campaign-LAV NCP_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2024-04-Campaign-NCP,NCP,Serbia,LAV_Premium_SR-LAV-2024-04-Campaign-NCP_NCP_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2024-06-Campaign-LAV Kraljevo,SR-LAV-2024-06-Campaign-LAV Kraljevo,Serbia,LAV_Premium_SR-LAV-2024-06-Campaign-LAV Kraljevo_SR-LAV-2024-06-Campaign-LAV Kraljevo_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2024-06-Campaign-LAV Premium,SR-LAV-2024-06-Campaign-LAV Premium,Serbia,LAV_Premium_SR-LAV-2024-06-Campaign-LAV Premium_SR-LAV-2024-06-Campaign-LAV Premium_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-Lav-2024-08-Campaign-Social-AlwaysOn,Social Always On,Serbia,LAV_Premium_SR-Lav-2024-08-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-Lav-2024-09-Campaign-Social-AlwaysOn,Social Always On,Serbia,LAV_Premium_SR-Lav-2024-09-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2024-10-Campaign-LAV Slave,LAV Slave,Serbia,LAV_Premium_SR-LAV-2024-10-Campaign-LAV Slave_LAV Slave_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-Lav-2024-10-Campaign-Social-AlwaysOn,Social Always On,Serbia,LAV_Premium_SR-Lav-2024-10-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-Lav-2024-11-Campaign-Social-AlwaysOn,Social Always On,Serbia,LAV_Premium_SR-Lav-2024-11-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-Lav-2024-12-Campaign-Social-AlwaysOn,Social Always On,Serbia,LAV_Premium_SR-Lav-2024-12-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2025-01-Campaign-Social-AlwaysOn,Social Always On,Serbia,LAV_Premium_SR-LAV-2025-01-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
LAV,Premium,SR-LAV-2025-02-Campaign-Social-AlwaysOn,Social Always On,Serbia,LAV_Premium_SR-LAV-2025-02-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_LAV,Beer ,Core Beer,LAV,LPB,Premium,,,carlsberg,January 06 2025
