raw_campaign,raw_plan_name,market,brand,concatenate,campaign_clean,campaign_type,campaign_subtype,source_of_truth,status,notes,added_by,added_at
Lvivske EURO Vatsko,UA-Lvivske-2024-06-Campaign-Lvivske EURO,Ukraine,Lvivske,Lvivske EURO Vatsko_UA-Lvivske-2024-06-Campaign-Lvivske EURO_Lvivske_Ukraine,Lvivske euro vatsko,Tactical,Sports (EURO),iProspect Carlsberg Global Team,,,,
Lvivske EURO Vzbirna,UA-Lvivske-2024-06-Campaign-Lvivske EURO,Ukraine,Lvivske,Lvivske EURO Vzbirna_UA-Lvivske-2024-06-Campaign-Lvivske EURO_Lvivske_Ukraine,Lvivske euro vzbirna,Tactical,Sports (EURO),iProspect Carlsberg Global Team,,,,
Lvivske FC Karpaty,UA-Lvivske-2025-04-Campaign-FC Karpaty,Ukraine,Lvivske,Lvivske FC Karpaty_UA-Lvivske-2025-04-Campaign-FC Karpaty_Lvivske_Ukraine,Fc karpaty,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske FC Karpaty Production,UA-Lvivske-2025-04-Campaign-FC Karpaty,Ukraine,Lvivske,Lvivske FC Karpaty Production_UA-Lvivske-2025-04-Campaign-FC Karpaty_Lvivske_Ukraine,Fc karpaty,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Football,UA-Lvivske-2024-03-Campaign-Lvivske Football,Ukraine,Lvivske,Lvivske Football_UA-Lvivske-2024-03-Campaign-Lvivske Football_Lvivske_Ukraine,Lvivske football,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Football ua,UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu,Ukraine,Lvivske,Lvivske Football ua_UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu_Lvivske_Ukraine,Lvivske football ua,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Football.ua,UA-Lvivske-2024-03-Campaign-Lvivske Football,Ukraine,Lvivske,Lvivske Football.ua_UA-Lvivske-2024-03-Campaign-Lvivske Football_Lvivske_Ukraine,Lvivske football.ua,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Football.ua,UA-Lvivske-2024-09-Campaign-Liga Nations,Ukraine,Lvivske,Lvivske Football.ua_UA-Lvivske-2024-09-Campaign-Liga Nations_Lvivske_Ukraine,Lvivske football.ua,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske FootballHub,UA-Lvivske-2024-03-Campaign-Lvivske Football,Ukraine,Lvivske,Lvivske FootballHub_UA-Lvivske-2024-03-Campaign-Lvivske Football_Lvivske_Ukraine,Lvivske footballhub,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Gemiuse,UA-Lvivske-2024-06-Campaign-Lvivske EURO,Ukraine,Lvivske,Lvivske Gemiuse_UA-Lvivske-2024-06-Campaign-Lvivske EURO_Lvivske_Ukraine,Lvivske gemiuse,Tactical,Sports (EURO),iProspect Carlsberg Global Team,,,,
Lvivske july,UA-Lvivske-2024-07-Campaign-SMM,Ukraine,Lvivske,Lvivske july_UA-Lvivske-2024-07-Campaign-SMM_Lvivske_Ukraine,Lvivske july,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Lvivske Lev Match,UA-Lvivske-2024-03-Campaign-Lvivske Football,Ukraine,Lvivske,Lvivske Lev Match_UA-Lvivske-2024-03-Campaign-Lvivske Football_Lvivske_Ukraine,Lvivske lev match,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Lev Match,UA-Lvivske-2024-09-Campaign-Liga Nations,Ukraine,Lvivske,Lvivske Lev Match_UA-Lvivske-2024-09-Campaign-Liga Nations_Lvivske_Ukraine,Lvivske lev match,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Lev Matchu,UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu,Ukraine,Lvivske,Lvivske Lev Matchu_UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu_Lvivske_Ukraine,Lvivske lev matchu,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Lev Matchu,UA-Lvivske-2025-06-Campaign-Lev Matchu,Ukraine,Lvivske,Lvivske Lev Matchu_UA-Lvivske-2025-06-Campaign-Lev Matchu_Lvivske_Ukraine,Lvivske Lev Matchu,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Lvivske Lev Matchu (Registration),UA-Lvivske-2025-06-Campaign-Lev Matchu,Ukraine,Lvivske,Lvivske Lev Matchu (Registration)_UA-Lvivske-2025-06-Campaign-Lev Matchu_Lvivske_Ukraine,Lvivske Lev Matchu,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Lvivske Lev Matchu (Telegram),UA-Lvivske-2025-06-Campaign-Lev Matchu,Ukraine,Lvivske,Lvivske Lev Matchu (Telegram)_UA-Lvivske-2025-06-Campaign-Lev Matchu_Lvivske_Ukraine,Lvivske Lev Matchu,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Lvivske Lev Matchu (Vatsko),UA-Lvivske-2025-06-Campaign-Lev Matchu,Ukraine,Lvivske,Lvivske Lev Matchu (Vatsko)_UA-Lvivske-2025-06-Campaign-Lev Matchu_Lvivske_Ukraine,Lvivske Lev Matchu,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Lvivske Lev Matchu (Vzbirna),UA-Lvivske-2025-06-Campaign-Lev Matchu,Ukraine,Lvivske,Lvivske Lev Matchu (Vzbirna)_UA-Lvivske-2025-06-Campaign-Lev Matchu_Lvivske_Ukraine,Lvivske Lev Matchu,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Lvivske Lev Matchu Conversion,UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu,Ukraine,Lvivske,Lvivske Lev Matchu Conversion_UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu_Lvivske_Ukraine,Lvivske lev matchu conversion,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Lev Matchu OTT,UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu,Ukraine,Lvivske,Lvivske Lev Matchu OTT_UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu_Lvivske_Ukraine,Lvivske lev matchu ott,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Lev Matchu SMM,UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu,Ukraine,Lvivske,Lvivske Lev Matchu SMM_UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu_Lvivske_Ukraine,Lvivske lev matchu smm,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Lev matchu Telegram ads,UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu,Ukraine,Lvivske,Lvivske Lev matchu Telegram ads_UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu_Lvivske_Ukraine,Lvivske lev matchu telegram ads,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Liga Nationals,UA-Lvivske-2024-09-Campaign-Liga Nations,Ukraine,Lvivske,Lvivske Liga Nationals_UA-Lvivske-2024-09-Campaign-Liga Nations_Lvivske_Ukraine,Lvivske liga nationals,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Liga Nations,UA-Lvivske-2024-09-Campaign-Liga Nations,Ukraine,Lvivske,Lvivske Liga Nations_UA-Lvivske-2024-09-Campaign-Liga Nations_Lvivske_Ukraine,Lvivske liga nations,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Megogo Football,UA-Lvivske-2024-03-Campaign-Lvivske Football,Ukraine,Lvivske,Lvivske Megogo Football_UA-Lvivske-2024-03-Campaign-Lvivske Football_Lvivske_Ukraine,Lvivske megogo football,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Megogo Football,UA-Lvivske-2024-09-Campaign-Liga Nations,Ukraine,Lvivske,Lvivske Megogo Football_UA-Lvivske-2024-09-Campaign-Liga Nations_Lvivske_Ukraine,Lvivske megogo football,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske OTT Smart TV,UA-Lvivske-2024-03-Campaign-Lvivske Football,Ukraine,Lvivske,Lvivske OTT Smart TV_UA-Lvivske-2024-03-Campaign-Lvivske Football_Lvivske_Ukraine,Lvivske ott smart tv,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske OTT Smart TV,UA-Lvivske-2024-09-Campaign-Liga Nations,Ukraine,Lvivske,Lvivske OTT Smart TV_UA-Lvivske-2024-09-Campaign-Liga Nations_Lvivske_Ukraine,Lvivske ott smart tv,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Rizdvyane,UA-Lvivske-2024-11-Campaign-Rizdvyane,Ukraine,Lvivske,Lvivske Rizdvyane_UA-Lvivske-2024-11-Campaign-Rizdvyane_Lvivske_Ukraine,Lvivske rizdvyane,Tactical,Holiday,iProspect Carlsberg Global Team,,,,
Lvivske Rizdvyne,UA-Lvivske-2024-10-Campaign-Rizdvyne SMM,Ukraine,Lvivske,Lvivske Rizdvyne_UA-Lvivske-2024-10-Campaign-Rizdvyne SMM_Lvivske_Ukraine,Lvivske rizdvyne,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Lvivske Rizdvyne,UA-Lvivske-2024-11-Campaign-Rizdvyane,Ukraine,Lvivske,Lvivske Rizdvyne_UA-Lvivske-2024-11-Campaign-Rizdvyane_Lvivske_Ukraine,Lvivske rizdvyne,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Lvivske Rizdvyne,UA-Lvivske-2024-12-Campaign-Rizdvyne Spec project,Ukraine,Lvivske,Lvivske Rizdvyne_UA-Lvivske-2024-12-Campaign-Rizdvyne Spec project_Lvivske_Ukraine,Lvivske rizdvyne,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Lvivske Rizdvyne Snipe,UA-Lvivske-2024-11-Campaign-Rizdvyane,Ukraine,Lvivske,Lvivske Rizdvyne Snipe_UA-Lvivske-2024-11-Campaign-Rizdvyane_Lvivske_Ukraine,Lvivske rizdvyne snipe,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Lvivske SMM,UA-Lvivske-2024-05-Campaign-SMM,Ukraine,Lvivske,Lvivske SMM_UA-Lvivske-2024-05-Campaign-SMM_Lvivske_Ukraine,Lvivske smm,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Lvivske SMM,UA-Lvivske-2024-09-Campaign-Liga Nations,Ukraine,Lvivske,Lvivske SMM_UA-Lvivske-2024-09-Campaign-Liga Nations_Lvivske_Ukraine,Lvivske smm,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Spec Proj,UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu,Ukraine,Lvivske,Lvivske Spec Proj_UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu_Lvivske_Ukraine,Lvivske spec proj,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Telegram,UA-Lvivske-2024-03-Campaign-Lvivske Football,Ukraine,Lvivske,Lvivske Telegram_UA-Lvivske-2024-03-Campaign-Lvivske Football_Lvivske_Ukraine,Lvivske telegram,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske TG,UA-Lvivske-2024-09-Campaign-Liga Nations,Ukraine,Lvivske,Lvivske TG_UA-Lvivske-2024-09-Campaign-Liga Nations_Lvivske_Ukraine,Lvivske tg,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske TG,UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu,Ukraine,Lvivske,Lvivske TG_UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu_Lvivske_Ukraine,Lvivske tg,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Trendeth,UA-Lvivske-2024-03-Campaign-Lvivske Football,Ukraine,Lvivske,Lvivske Trendeth_UA-Lvivske-2024-03-Campaign-Lvivske Football_Lvivske_Ukraine,Lvivske trendeth,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Tribuna,UA-Lvivske-2024-09-Campaign-Liga Nations,Ukraine,Lvivske,Lvivske Tribuna_UA-Lvivske-2024-09-Campaign-Liga Nations_Lvivske_Ukraine,Lvivske tribuna,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Tribuna,UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu,Ukraine,Lvivske,Lvivske Tribuna_UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu_Lvivske_Ukraine,Lvivske tribuna,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Trubuna,UA-Lvivske-2024-03-Campaign-Lvivske Football,Ukraine,Lvivske,Lvivske Trubuna_UA-Lvivske-2024-03-Campaign-Lvivske Football_Lvivske_Ukraine,Lvivske trubuna,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Vatsko,UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu,Ukraine,Lvivske,Lvivske Vatsko_UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu_Lvivske_Ukraine,Lvivske vatsko,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Vatsko YT Channel,UA-Lvivske-2024-09-Campaign-Liga Nations,Ukraine,Lvivske,Lvivske Vatsko YT Channel_UA-Lvivske-2024-09-Campaign-Liga Nations_Lvivske_Ukraine,Lvivske vatsko yt channel,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Vzbirna,UA-Lvivske-2024-09-Campaign-Liga Nations,Ukraine,Lvivske,Lvivske Vzbirna_UA-Lvivske-2024-09-Campaign-Liga Nations_Lvivske_Ukraine,Lvivske vzbirna,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske Vzbirna,UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu,Ukraine,Lvivske,Lvivske Vzbirna_UA-Lvivske-2025-03-Campaign-Lvivske Lev Matchu_Lvivske_Ukraine,Lvivske vzbirna,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Lvivske310,UA-Lvivske-2025-06-Campaign-Lvivske 310,Ukraine,Lvivske,Lvivske310_UA-Lvivske-2025-06-Campaign-Lvivske 310_Lvivske_Ukraine,Lvivske 310,Tactical,NPD or Product Launch,iProspect Carlsberg Global Team,,,,
Mahindra Blues Activity,IN-carlsberg-2025-02-campaign-Mahindra Blues,India,Carlsberg,Mahindra Blues Activity_IN-carlsberg-2025-02-campaign-Mahindra Blues_Carlsberg_India,Mahindra blues activity,Tactical,Event,iProspect Carlsberg Global Team,,,,
Mahindra Percussion,IN-carlsberg-2025-03-campaign-Mahindra Percussion,India,Carlsberg,Mahindra Percussion_IN-carlsberg-2025-03-campaign-Mahindra Percussion_Carlsberg_India,Mahindra percussion,Tactical,Event,iProspect Carlsberg Global Team,,,,
Main brand,UK-2024-Brooklyn-06-Campaign-Brooklyn (Masterbrand) OOH June National,United Kingdom,Brooklyn Brewery,Main brand_UK-2024-Brooklyn-06-Campaign-Brooklyn (Masterbrand) OOH June National_Brooklyn Brewery_United Kingdom,Main brand,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Main brand,UK-Brooklyn-2024-06-Campaign-Brooklyn (Masterbrand) OOH June London,United Kingdom,Brooklyn Brewery,Main brand_UK-Brooklyn-2024-06-Campaign-Brooklyn (Masterbrand) OOH June London_Brooklyn Brewery_United Kingdom,Main brand,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Main TVC,GR-Carlsberg-2025-02-Campaign-Digital Activations,Greece,Carlsberg,Main TVC_GR-Carlsberg-2025-02-Campaign-Digital Activations_Carlsberg_Greece,Main TVC,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Main TVC 2nd Phase,GR-Carlsberg-2025-02-Campaign-Digital Activations,Greece,Carlsberg,Main TVC 2nd Phase_GR-Carlsberg-2025-02-Campaign-Digital Activations_Carlsberg_Greece,Main TVC 2nd Phase,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Main TVC April,GR-Tuborg-2025-02-Campaign-Digital Activations,Greece,Tuborg,Main TVC April_GR-Tuborg-2025-02-Campaign-Digital Activations_Tuborg_Greece,Main tvc april,Big Bet,Seasonal Burst,iProspect Carlsberg Global Team,,,,
Main TVC BLS,GR-Carlsberg-2025-02-Campaign-Digital Activations,Greece,Carlsberg,Main TVC BLS_GR-Carlsberg-2025-02-Campaign-Digital Activations_Carlsberg_Greece,Main TVC BLS,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Main TVC June,GR-Tuborg-2025-02-Campaign-Digital Activations,Greece,Tuborg,Main TVC June_GR-Tuborg-2025-02-Campaign-Digital Activations_Tuborg_Greece,Main tvc june,Big Bet,Seasonal Burst,iProspect Carlsberg Global Team,,,,
Main TVC May,GR-Tuborg-2025-02-Campaign-Digital Activations,Greece,Tuborg,Main TVC May_GR-Tuborg-2025-02-Campaign-Digital Activations_Tuborg_Greece,Main tvc may,Big Bet,Seasonal Burst,iProspect Carlsberg Global Team,,,,
Main TVC Non Skippable,GR-Carlsberg-2025-02-Campaign-Digital Activations,Greece,Carlsberg,Main TVC Non Skippable_GR-Carlsberg-2025-02-Campaign-Digital Activations_Carlsberg_Greece,Main TVC Non Skippable,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Makers of good times,SG-Connor's-2024-09-Campaign-Makers of Good Times,Singapore,Connor's,Makers of good times_SG-Connor's-2024-09-Campaign-Makers of Good Times_Connor's_Singapore,Makers of good times,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Makers of good times,SG-Connor's-2024-09-Campaign-Makers of Good Times,Singapore,Connors,Makers of good times_SG-Connor's-2024-09-Campaign-Makers of Good Times_Connors_Singapore,Makers of good times,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
MAKERS OF GOOD TIMES (MOGT),MY-Connor's-E-COMM-2024-07-Campaign-E-COMMERCE - CONNORS MOGT-MY04-ECOM2400460,Malaysia,Connor's,MAKERS OF GOOD TIMES (MOGT)_MY-Connor's-E-COMM-2024-07-Campaign-E-COMMERCE - CONNORS MOGT-MY04-ECOM2400460_Connor's_Malaysia,Makers of good times (mogt),Big Bet,Equity,iProspect Carlsberg Global Team,,,,
MAKERS OF GOOD TIMES (MOGT),MY-Connor's-E-COMM-2024-07-Campaign-E-COMMERCE - CONNORS MOGT-MY04-ECOM2400460,Malaysia,Connors,MAKERS OF GOOD TIMES (MOGT)_MY-Connor's-E-COMM-2024-07-Campaign-E-COMMERCE - CONNORS MOGT-MY04-ECOM2400460_Connors_Malaysia,Makers of good times (mogt),Big Bet,Equity,iProspect Carlsberg Global Team,,,,
MANDARIN 0.0 ORANGE CNY 2025,MY-Somersby-2024-2025-12-01 (Dec-Jan)-Campaign-Mandarin Orange 0.0-Digital (Content)-SMBY2400917,Malaysia,Somersby,MANDARIN 0.0 ORANGE CNY 2025_MY-Somersby-2024-2025-12-01 (Dec-Jan)-Campaign-Mandarin Orange 0.0-Digital (Content)-SMBY2400917_Somersby_Malaysia,Mandarin 0.0 orange cny 2025,Tactical,Holiday (CNY),iProspect Carlsberg Global Team,,,,
Mandarin Orange 0.0,MY- Somersby-E-COMM-2024-12-01(Dec’24-Jan’25)-Campaign - MANDARIN ORANGE 0.0 - 2400937,Malaysia,Somersby,Mandarin Orange 0.0_MY- Somersby-E-COMM-2024-12-01(Dec’24-Jan’25)-Campaign - MANDARIN ORANGE 0.0 - 2400937_Somersby_Malaysia,Mandarin orange 0.0,Big Bet,NPD or Product Launch,iProspect Carlsberg Global Team,,,,
Mandarin Orange 0.0 CNY,MY-Somersby-2024-2025-12-02 (Dec-Feb)-Campaign-Mandarin Orange 0.0-Radio-SMBY2400914,Malaysia,Somersby,Mandarin Orange 0.0 CNY_MY-Somersby-2024-2025-12-02 (Dec-Feb)-Campaign-Mandarin Orange 0.0-Radio-SMBY2400914_Somersby_Malaysia,Mandarin orange 0.0 cny,Tactical,Holiday (CNY),iProspect Carlsberg Global Team,,,,
Manifesto,CH-Feldschlösschen-2025-04-Campaign-25001_CH_Feldschlösschen_Manifesto,Switzerland,Feldschlösschen,Manifesto_CH-Feldschlösschen-2025-04-Campaign-25001_CH_Feldschlösschen_Manifesto_Feldschlösschen_Switzerland,Manifesto,Big Bet,Seasonal Burst,iProspect Carlsberg Global Team,,,,
Mar Social Always-on,HK-Guinness-2025-03-Campaign-AlwaysOnSocialCampaign,Hong Kong,Guinness,Mar Social Always-on_HK-Guinness-2025-03-Campaign-AlwaysOnSocialCampaign_Guinness_Hong Kong,Mar social always on,Continuity,Always On,iProspect Carlsberg Global Team,,,,
March,DK-Carlsberg-2024-00-Campaign-Tactical AO,Denmark,Carlsberg,March_DK-Carlsberg-2024-00-Campaign-Tactical AO_Carlsberg_Denmark,March,Continuity,Always On,iProspect Carlsberg Global Team,,,,
March Calendar,GR-Carlsberg-2025-02-Campaign-Digital Activations,Greece,Carlsberg,March Calendar_GR-Carlsberg-2025-02-Campaign-Digital Activations_Carlsberg_Greece,March Calendar,Continuity,Always On,iProspect Carlsberg Global Team,,,,
March Calendar,GR-Fix-2024-00-Campaign-Digital Plan,Greece,Fix,March Calendar_GR-Fix-2024-00-Campaign-Digital Plan_Fix_Greece,March calendar,Continuity,Always On,iProspect Carlsberg Global Team,,,,
March Calendar,GR-Guinness-2024-00-Campaign-Digital Beer,Greece,Guinness,March Calendar_GR-Guinness-2024-00-Campaign-Digital Beer_Guinness_Greece,March calendar,Continuity,Always On,iProspect Carlsberg Global Team,,,,
March Calendar,GR-Kaiser-2024-00-Campaign-Digital Plan,Greece,Kaiser,March Calendar_GR-Kaiser-2024-00-Campaign-Digital Plan_Kaiser_Greece,March calendar,Continuity,Always On,iProspect Carlsberg Global Team,,,,
March Calendar,GR-Mythos-2024-07-Campaign- Digital Activations,Greece,Mythos,March Calendar_GR-Mythos-2024-07-Campaign- Digital Activations_Mythos_Greece,March calendar,Continuity,Always On,iProspect Carlsberg Global Team,,,,
March Calendar,GR-Nissos-2025-03-Campaign-Nissos Digital Campaigns,Greece,Nissos,March Calendar_GR-Nissos-2025-03-Campaign-Nissos Digital Campaigns_Nissos_Greece,March calendar,Continuity,Always On,iProspect Carlsberg Global Team,,,,
March Calendar,GR-Tuborg-2025-02-Campaign-Digital Activations,Greece,Tuborg,March Calendar_GR-Tuborg-2025-02-Campaign-Digital Activations_Tuborg_Greece,March calendar,Continuity,Always On,iProspect Carlsberg Global Team,,,,
MarchAWO,AL-Carlsberg-2025-03-Campaign-MarchAWO,Albania,Carlsberg,MarchAWO_AL-Carlsberg-2025-03-Campaign-MarchAWO_Carlsberg_Albania,MarchAWO,Continuity,Always On,iProspect Carlsberg Global Team,,,,
MarchAWO,AL-Tuborg-2024-03-Campaign-MarchAWO,Albania,Tuborg,MarchAWO_AL-Tuborg-2024-03-Campaign-MarchAWO_Tuborg_Albania,MarchAWO,Continuity,Always On,iProspect Carlsberg Global Team,,,,
MarchAWO,AL-Tuborg-2025-03-Campaign-MarchAWO,Albania,Tuborg,MarchAWO_AL-Tuborg-2025-03-Campaign-MarchAWO_Tuborg_Albania,MarchAWO,Continuity,Always On,iProspect Carlsberg Global Team,,,,
"Master brand 0,0%",SE-Brooklyn-2024-01-Campaign-Brooklyn 2024 Activity,Sweden,Brooklyn Brewery,"Master brand 0,0%_SE-Brooklyn-2024-01-Campaign-Brooklyn 2024 Activity_Brooklyn Brewery_Sweden","Master brand 0,0%",Continuity,Always On,iProspect Carlsberg Global Team,,,,
Masterbrand,SE-Falcon-2024-06-Campaign-Printplan,Sweden,Falcon,Masterbrand_SE-Falcon-2024-06-Campaign-Printplan_Falcon_Sweden,Masterbrand,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Masterbrand,SE-Falcon-2024-09-Campaign-Fall Campaign,Sweden,Falcon,Masterbrand_SE-Falcon-2024-09-Campaign-Fall Campaign_Falcon_Sweden,Masterbrand,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Masterbrand,SE-Pripps-2024-01-Campaign-Pripps 2024 Activity,Sweden,Pripps Blå,Masterbrand_SE-Pripps-2024-01-Campaign-Pripps 2024 Activity_Pripps Blå_Sweden,Masterbrand,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Masterbrand 1,SE-Carlsberg-2024-08-Campaign-Masterbrand 1,Sweden,Carlsberg,Masterbrand 1_SE-Carlsberg-2024-08-Campaign-Masterbrand 1_Carlsberg_Sweden,Masterbrand 1,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Masterbrand 2,SE-Carlsberg-2024-10-Campaign-Masterbrand 2,Sweden,Carlsberg,Masterbrand 2_SE-Carlsberg-2024-10-Campaign-Masterbrand 2_Carlsberg_Sweden,Masterbrand 2,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Masterbrand Q3,SE-Eriksberg-2024-08-Campaign-Always On-Q3,Sweden,Eriksberg,Masterbrand Q3_SE-Eriksberg-2024-08-Campaign-Always On-Q3_Eriksberg_Sweden,Masterbrand q3,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Masterbrand Summer,SE-Eriksberg-2024-06-Campaign-Masterbrand Summer,Sweden,Eriksberg,Masterbrand Summer_SE-Eriksberg-2024-06-Campaign-Masterbrand Summer_Eriksberg_Sweden,Masterbrand summer,Big Bet,Seasonal Burst,iProspect Carlsberg Global Team,,,,
May,DK-Carlsberg-2024-00-Campaign-Tactical AO,Denmark,Carlsberg,May_DK-Carlsberg-2024-00-Campaign-Tactical AO_Carlsberg_Denmark,May,Continuity,Always On,iProspect Carlsberg Global Team,,,,
May Calendar,GR-1664 Blanc-2025-04-Campaign- Digital Activations,Greece,1664 Blanc,May Calendar_GR-1664 Blanc-2025-04-Campaign- Digital Activations_1664 Blanc_Greece,Digital Activation - Calendar,Continuity,Always On,iProspect Carlsberg Global Team,,,,
May Calendar,GR-Carlsberg-2025-02-Campaign-Digital Activations,Greece,Carlsberg,May Calendar_GR-Carlsberg-2025-02-Campaign-Digital Activations_Carlsberg_Greece,May Calendar,Continuity,Always On,iProspect Carlsberg Global Team,,,,
May Calendar,GR-Fix-2024-00-Campaign-Digital Plan,Greece,Fix,May Calendar_GR-Fix-2024-00-Campaign-Digital Plan_Fix_Greece,May calendar,Continuity,Always On,iProspect Carlsberg Global Team,,,,
May Calendar,GR-Guinness-2024-00-Campaign-Digital Beer,Greece,Guinness,May Calendar_GR-Guinness-2024-00-Campaign-Digital Beer_Guinness_Greece,May calendar,Continuity,Always On,iProspect Carlsberg Global Team,,,,
May Calendar,GR-Guinness-2025-02-Campaign-Digital Activations,Greece,Guinness,May Calendar_GR-Guinness-2025-02-Campaign-Digital Activations_Guinness_Greece,May calendar,Continuity,Always On,iProspect Carlsberg Global Team,,,,
May Calendar,GR-Henninger-2025-01-Campaign-Digital Activations,Greece,Henninger,May Calendar_GR-Henninger-2025-01-Campaign-Digital Activations_Henninger_Greece,May calendar,Continuity,Always On,iProspect Carlsberg Global Team,,,,
May Calendar,GR-Kaiser-2024-00-Campaign-Digital Plan,Greece,Kaiser,May Calendar_GR-Kaiser-2024-00-Campaign-Digital Plan_Kaiser_Greece,May calendar,Continuity,Always On,iProspect Carlsberg Global Team,,,,
